,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags,date
52,Forsvarsmin,"🇩🇰Forsvarsministeriets officielle Twitter-profil. Henvendelser til FMN sker til fmn@fmn.dk 
🇬🇧The official Twitter of The Danish Ministry of Defence.",Danmark,27,6701,1119,24,"Forsvarsminister Trine Bramsen: “Jeg kan oplyse, at det søndag aften, under meget vanskelige vilkår, lykkedes Forsvaret at evakuere en gruppe danskere og nordmænd ud af Afghanistan. Jeg har for nuværende ikke yderligere at oplyse om operationen.” #dkpol",['dkpol'],2021-08-15 22:37:17
53,24NYTdk,"24NYT bringer dig de nyheder, som mainstream-medierne enten bort- eller nedprioriterer. Vi gennemgår et hav af nyhedsmedier - du får de vigtigste historier her.",Danmark,571,890,14061,0,"Loppemarked på Det Kongelige Teater 
https://t.co/Qx3e9VJMVq 
#dkpol

Det Kongelige Teaters loppemarkeder tiltrækker altid tusindvis af mennesker, og nu er det igen muligt at sikre sig et stykke ægte teaterhistorie. Den 21. august afholder De... https://t.co/GF7BDewfaq",['dkpol'],2021-08-15 22:31:42
54,Garbaek,"Online since 1993, Hacker, IT Professional, Father of two beautiful girls, Husband and Homeowner. #Bitcoin","Denmark, Europe",1937,872,17507,20,"Mit fødeland er i brand og aldrig har jeg følt mig mere magtesløs💔🇦🇫 Jeg har brug for at se flere ikke-afghanere tilkendegive, at de er klar over, HVOR stor en skuffelse 🇩🇰indsats i Afghanistan har været! Kom nu #dkpol #Kabul",[],2021-08-15 22:27:33
55,Kanonkuglen,"Skyder med kanonkugler. Beskyttertrang for de svageste. Ævler om det, der trender. Og nej, er ikke en fake profil, jeg ser sådan ud i virkeligheden. 🙃",Dobbelt-A,1108,278,1397,39,"Jeg kom lige til at tænke på at Anders Fogh bestilte lige præcis det her portræt,da han gik af i 2009 #Afganistan #dkpol https://t.co/XvRPdNTIpK","['Afganistan', 'dkpol']",2021-08-15 22:26:44
56,annebetpedersen,"PhD Fellow writing about the cultural obsession with Sylvia Likens and the Trope of the Beautiful Dead White Girl 
She/Her
ADHD",,1286,1414,37130,20,"Mit fødeland er i brand og aldrig har jeg følt mig mere magtesløs💔🇦🇫 Jeg har brug for at se flere ikke-afghanere tilkendegive, at de er klar over, HVOR stor en skuffelse 🇩🇰indsats i Afghanistan har været! Kom nu #dkpol #Kabul",[],2021-08-15 22:26:25
57,finnpj,,"Aarhus, Denmark",165,23,2195,91,Jeg har fået tilsendt det her af en jordemoder. Det er listen af ubesatte vagter henover de næste par dage på Hvidovre og Herlev - og det fortsætter i weekenden. Hvorfor er ingen politikere i akut alarmberedskab? #dkpol https://t.co/FsJx3IwUIf,[],2021-08-15 22:22:54
58,s_molgaard,"Halvstuderet røver, der giver den som sysadm.
Semi-educated sysadm impersonator.","Århus, DK",1497,768,39004,8,"Alle tågehornene med deres variationer over ""afghanerne har valgt"", må have et spændende syn på Danmarks overgivelse til Nazisterne under 2. Verdenskrig.

Og så har de selvfølgelig ikke forstået det mindste om samtykke.

#dkpol",[],2021-08-15 22:22:45
59,AminSha10730662,Følger,,62,5,115,1,"Det er meget svært ikke at skamme sig helt vildt i disse dage - især når man har brugt +12 måneder i Afghanistan. Et kæmpe militær-strategisk og politisk-strategisk svigt medfører, at vi flygter med halen mellem benene. #dkpol #dkforsvar #Afghanistan #NATO ØV 😓",[],2021-08-15 22:22:20
60,MMRoskilde,proportionalitetsprincippet tilbage! genindførelse af reelt demokrati - ikke flere manipulationer og løgne,"Roskilde, Danmark",144,120,2389,5,Tosset at massevaccinere midt i en udnævnt pandemi.. virus mutere hurtigere og vaccinen beskytter ikke.. bedst er naturlig smitte da det giver livslang beskyttelse OG stoppe med massetest #Corona #Covid_19 #VACCINE #Israel #DeltaVariante #dkpol https://t.co/strmWHKB3L,[],2021-08-15 22:22:04
61,JaneJane080267,,"Roskilde, Danmark",113,18,121,6,"Om @radikale's hovedbestyrelse og bagland fortsat accepterer, at det beregnet arbejdsudbud vedr. pensionister og jeres resulotion ikke aktiveres før åbning for udenlandsk arbejdskraft må i nok selv svare på?
Flere forslag er uudnyttet @SamiraNawa @Frederik_Aa
#dkmedier #dkpol https://t.co/6qzUrJVom9 https://t.co/VYLuNUqxlb",[],2021-08-15 22:20:33
62,7ckingras,Deorum offensae deis curas,,1665,64,2645,0,Der er godt nok trængt i vasken lige nu. #dkpol #Afghanistan https://t.co/qjKdXFL120,"['dkpol', 'Afghanistan']",2021-08-15 22:18:16
63,AlexDenStoerste,"Ekspert, Journalist, #revolutionær og #meningsdanner Geopolitik på højt plan, skriver på #dkgeopol - Kongen af konspirationsteorier",Bulgarien,819,378,11190,0,"Ret artistisk tidsløst billede med Sort/hvid, props op til fotografen for at have udtænkt at lave det i Sort/hvid 😂#dkpol https://t.co/1CHCqHLzX2",['dkpol'],2021-08-15 22:16:47
64,Torben2345,"Samfundstænker og teolog. Baggrund som bondedreng, elektriker, ingenør. Om spændingsforholdet mellem #ReligionOgPolitik. Om den højrepopulistiske fremmarch.","Aarhus, Danmark",268,194,1600,10,"Joy er et af de mest ærlige og oprigtige mennesker jeg har mødt i politik. Det er aldrig overfladisk og smalltalk-classic at sidde i en bil med hende, og hun føler sig aldrig for fin. Unuancerede domme fældes, men jeg håber ikke mennesker som hende afskrækkes fra politik. #dkpol",[],2021-08-15 22:16:29
65,24NYTdk,"24NYT bringer dig de nyheder, som mainstream-medierne enten bort- eller nedprioriterer. Vi gennemgår et hav af nyhedsmedier - du får de vigtigste historier her.",Danmark,571,890,14061,1,"Klumme: Psykisk syge falder mellem to stole. DF ønsker stop for at man pisker folk rundt i systemerne.  
https://t.co/P6G4WZIG9g 
#dkpol
Er du psykisk syg, så er det regionen, der... https://t.co/dgFzmBunAR",['dkpol'],2021-08-15 22:16:18
66,liberty_dane,"Pipper om politik og frihed.

Great minds discuss ideas. Average minds discuss events. Small minds discuss people.",,342,603,62396,1,"@Dnsandersen @bentpn Det er vidner om #dkmedier har fejlet totalt når disse estimater kan overraske.

Kilde bl.a. her: Det er mellem 2020-2050 - og som det fremgår er de 842 mia nutidskroner et lavt estimat. Det kan blive dyrere. 

0,00013 C lavere i 2100

https://t.co/zPn5IrxUGm.

#dkpol #dkgreen","['dkmedier', 'dkpol', 'dkgreen']",2021-08-15 22:14:56
67,askehald,journalist på dagbladet Nordvestnyt.,København,698,261,1939,8,"Alle tågehornene med deres variationer over ""afghanerne har valgt"", må have et spændende syn på Danmarks overgivelse til Nazisterne under 2. Verdenskrig.

Og så har de selvfølgelig ikke forstået det mindste om samtykke.

#dkpol",[],2021-08-15 22:11:24
68,AndersGundelach,"Pensionist, som elsker et godt grin. Er russiskkyndig. Socialistisk grundsyn.","København, Danmark",90,142,7316,0,"Det er så skamfuldt, at det gør ondt. Og #dkpol er skyld i smøleriet som kan koste menneskeliv 🤬 https://t.co/Rb6NtE3mqW",['dkpol'],2021-08-15 22:11:10
69,RhHofs,"Selvstændig, Medlem af Foreningen Rimelig Skat, går ind for respekt og anstændighed, ret til egne penge og ejendom og et samfund der er motiveret og i balance.",,294,331,32100,0,"@hvadvilman @viggo1986 Handlinger uden fornuft er socialistisk DNA.
Eneste formål er magt, uanset hvad det koster og hvilke konsekvenser det får.
Socialister er ligeglade. Samfundet kan gå ned, bare de stadig har magten.
#dkpol",['dkpol'],2021-08-15 22:10:52
70,Johan84624354,Asking common questions,,53,0,6,3,"mit hjerte bløder for det afghanske folk. 

nu går vi den tid i møde hvor politikkere kommer til at nægte asyl og politisk hjælp til nye flygtninge. 

det internationale fælleskab vil køre nyhedshistorier, mens de vil forsømme folket, som er påvirket. #Kabul #dkpol",[],2021-08-15 22:10:01
71,BoltherHelle,"Billedkunstner og Cand .Phil Kunstakademiet KBH.  Født 1960 i Helsingør .Bor i Nørrebro Park Kvarter på 28 ende år. 
Kommer fra Esbjerg og Fanø.",NørrebroPark Kvarter. K.B.H . ,1288,135,3716,4,"Den største trussel mod ekstremisterne er en selvstændig kvinde. Derfor skal hun fjernes fra det offentlige rum, fra indflydelse fra alt. Og der er lige det Taliban gør. 20 års indsats og så det her… suk! 😞 #dkpol #Afghanishtan 💔 https://t.co/KIngk0PoxJ",[],2021-08-15 22:09:34
72,AagaardPeer,"Constantly curious queer socialist. Pronouns he/him. Denmark is home, but the world is my oyster. Science guy. Hiv-activist. Battling stage IV cancer. Realist.","København, Danmark",681,967,2200,1,"Det sidste jeg orker i dette døgn er at høre racister og nationalister kloge sig på situationen i #Afghanistan. Det næstsidste jeg orker er ikke-morsomme komikere, der prøver at gøre sig morsomme på bekostning af tragediens ofre. #dkpol #brianmørk","['Afghanistan', 'dkpol', 'brianmørk']",2021-08-15 22:09:01
73,Black_Blanket,Not so young RPG player and occasionaly GM. Have a little dnd under my belt but pathfinder(1st) my game of choice for the time being follow me at your own peril,Odense,91,34,418,84,I anledning af #WorldPride vil jeg bruge dette foto som avatar. @KobenhavnPoliti ville ikke rejse tiltale - for jeg havde jo “provokeret med [min] seksualitet”. #dkmedier ville ikke fortælle historien. #LGBT #dkpol https://t.co/mgNSaFBvM0,['WorldPride'],2021-08-15 22:07:51
74,medicamentarii,"Pharmacist primarily tweeting about healthcare and life sciences. (sorry, some tweets will be in Danish). Frequent user of irony and sarcasm.","Copenhagen, Denmark",744,387,13075,24,"Regeringens udenrigspolitik kan grundlæggende beskrives som ét stort svigt: Svigt af danske børn i Syrien, svigt af tolke i Afghanistan, svigt af corona ramte Italien, svigt i kampen mod diktaturenes fremmarch. Det er pinligt. Det er en skændsel #dkpol",[],2021-08-15 22:03:34
75,Torben2345,"Samfundstænker og teolog. Baggrund som bondedreng, elektriker, ingenør. Om spændingsforholdet mellem #ReligionOgPolitik. Om den højrepopulistiske fremmarch.","Aarhus, Danmark",268,194,1600,0,"USA gik i krig i Afghanistan. Fiasko og tragedie.
USA gik i krig i Irak. Fiasko og tragedie.
Alligevel er der mange i #dkpol , der har meget travlt med at bebrejde Obama, at han ikke begyndte en ny krig i Syrien.",['dkpol'],2021-08-15 22:00:38
76,liberty_dane,"Pipper om politik og frihed.

Great minds discuss ideas. Average minds discuss events. Small minds discuss people.",,342,603,62396,0,"@grunberg14 @dobije @ErlingWorm @SoldrengenJacob @denrigtigenima Det handler om at de ønsker at have monopol på at ytre sig. De bryder sig ikke om, at andre mennesker pludselig kan komme til orde.

Det er hvad venstrefløjsmedier som DRs kampagne om “grimme ord på sociale medier” primært handler om; om genindførsel af censur.

#dkpol #dkmedier","['dkpol', 'dkmedier']",2021-08-15 22:00:12
77,BEsbensen,"Random dude på Twitter, Tekstforfatter, tidl. debattør og journalist",Kontakt: esbensenb@gmail.com,1787,4090,19332,3,"Hvorfor er det, at I fortsætter den her bizarre 'both-sides'ism #dkmedier? Mange står netop måbende og uforstående overfor kollapset i #Afghanistan, fordi de fik sådan lidt et 50/50-indtryk af situationen. Det er misvisende. https://t.co/EKtxMXgaJ7 #dkpol","['dkmedier', 'Afghanistan', 'dkpol']",2021-08-15 21:59:59
78,x01rose,"Kæmper for et samfund, der tager sig af dem der gerne vil, men ikke kan klare sig selv, (Sygdom, ledighed, handicap). Så må fællesskabet træde til, og hjælpe.",,1140,1499,91311,17,"De stod foran os .
#afghansketolke

Reddede vores liv.

Fuck jer #dkpol - jeres svigt er det mest nedrige. 

#dkmedier https://t.co/DilvLldq5f","['afghansketolke', 'dkpol', 'dkmedier']",2021-08-15 21:59:15
79,k2theBpower,,,638,13,1084,117,"Tidligere ansatte ved den danske ambassade i Kabul er på egen hånd flygtet med familier - tør ikke vente og stoler ikke på hjælp fra Danmark, fortæller kilde i UM. Pinligt ud over grænser @JeppeKofod #dkpol #dkforsvar",[],2021-08-15 21:58:30
80,MargueritteEch,|⚜️Author & Freelance-writer⚜️|L&R~Egmont~Aller~Saxo Publish~ Forfatterskabet | Member of Danish Author Union/Society |📚Historical & Political Researcher,⚜️🇩🇰Denmark~Copenhagen Area,2758,3251,32739,0,"@SteffenSrensen5 Det legitimerer ikke at det er ok at begå de fejl ved at “varsle” på forhånd. 

Her evner de at være på forkant, men med ganske meget andet, handles der først når noget er sket. Det er nok også “en fejl”. #dkpol",['dkpol'],2021-08-15 21:57:57
81,ItsRobinHoot,"MSc IT in Interactive Digital Media 🎮

Intersectional feminist - researching games, whiteness, racism & lgbtq+. 
Tweets in Danish & English. Any pronouns 🏳️‍⚧","Aarhus, Danmark",669,291,2584,3,"mit hjerte bløder for det afghanske folk. 

nu går vi den tid i møde hvor politikkere kommer til at nægte asyl og politisk hjælp til nye flygtninge. 

det internationale fælleskab vil køre nyhedshistorier, mens de vil forsømme folket, som er påvirket. #Kabul #dkpol",[],2021-08-15 21:55:33
82,dkpol_net,"https://t.co/RXPQSSsMaN er et website, der minut for minut trækker de mest interessante tweets ud af #dkpol og præsenterer dem på en læsbar måde. Tjek det ud!",Danmark,73,2889,23043,0,Lige nu er @Forsvarsmin populær på #dkpol https://t.co/jFwUA9TLV2,['dkpol'],2021-08-15 21:55:07
83,LarsErNice,,,137,7,59,0,"CV for øverste chef for vores forsvar:

1. Føtex
2. Deloitte

#dkpol

Seriøst?",['dkpol'],2021-08-15 21:54:54
84,M4mysoul,"Bad radical leftist😉❤️sport, nature, music, movies. Detests MAGA🙄, covidiots🤮 #fightgreed #climatechange😱 #atheist #VaxNOW⏳ #usnotyou",Denmark,83,717,65964,16,"Trine Bramsen: “DK militære fly er i området omkring AFG. Situationen er alvorlig - det er svært at operere. Det er vigtigt for at kunne evakuere, at vores fly er operative. Vi knokler på højtryk, på baggrund af de beredskabsplaner, som vi har haft fokus på siden april” #dkpol https://t.co/24sViHLvq6",[],2021-08-15 21:54:41
85,MikkelMeisler,"Soc-pæd, Fotograf, Livsnyder, Lykkeridder & FRI demokrat #StopSpinNu i #DKpol Som Tiende Er Man Tyende
https://t.co/BjbnMSwqIY",Danmark,1378,432,5946,1,"På en dag som denne eft 20års krig #Afghanistan, 44 faldne, mia. af kr. brugt &amp; brudte løfter om demokrati, frihed &amp; asyl t tolke - tabt på blot en uge - må man helt stilfærdigt forespørge #dkpol hvor vigtig makrelmad, øllebrød, mælkebøtter &amp; strandfotos er?

PS. Fortsat go ferie https://t.co/sPKRo3zAED","['Afghanistan', 'dkpol']",2021-08-15 21:54:10
86,bsdphk,"Author of a lot of FreeBSD, most of Varnish and tons of other Open Source Software.  All your passwords are belong to my md5crypt()",Denmark,102,8090,19971,25,"Ja, vi kunne jo starte med en ny #irakkommission … det er på tide at #dkpol bliver stillet til ansvar .

…. #dkmedier https://t.co/tAVT29SqIo","['irakkommission', 'dkpol', 'dkmedier']",2021-08-15 21:52:37
87,politikerpip,De populære tweets fra danske politikere. Skabt af @ernstpoulsen og @fiwa.,Danmark,2,1696,72723,5,På Al JAzeera viser de vildeste billeder af Taliban krigere i præsident paladset. Tiden rinder ud for masse evakuering af dem der har hjulpet danske soldater. Vi har svigtet vores ansvar. #dkpol #Afganistan #dkmedier #LeaveNoOneBehind https://t.co/0PXaBv4wYw,[],2021-08-15 21:51:01
88,madspetters,"Radio- og podcastjournalist, redaktør og producent. mads.petter@filt.com",Danmark,862,842,3705,0,"Den afsluttende sætning er topmålet af politiker-arrogance! Hvordan kan man være SÅ blind overfor hvor stormobbende og ydmygende det her tweet er og samtidig forsøge at kommunikere ud, at alle andre skal opføre sig ordentligt. Fuldkommen absurd! #dkpol https://t.co/PdNDEwwTqX",['dkpol'],2021-08-15 21:50:29
89,masih_sina,stud. med. @UCPH #Entrepreneur #Futuremed #Afghanistan #Danmark,Danmark,170,182,3150,0,Manden til højre har udråbt sig selv som President for Afghanistan. Indtil 2018 sad han i fængsel inden Trump løslod ham. 👉 https://t.co/lEzPfOsK4z #dkpol https://t.co/SQdMfE12M7,['dkpol'],2021-08-15 21:50:11
90,PegidaDK,"Vi kommer til at se Terror i Danmark igen ~
Det er kun et spørgsmål om tid.
                                       Følg med på hashtagget #KriminelleUdlændinge","Hovedstaden, Danmark",159,5454,21444,0,"@politiken Det er på tide at vores tåbelige politikere snart fatter at man ikke kan stole på muslimerne uanset hvor de kommer fra.
Det ender med en verdenskrig os mod muslimerne, hvis politikerne havde hørt efter hvad mange har sagt igennem tiden, var det ikke endt sådan 🤔 #dkpol",['dkpol'],2021-08-15 21:49:56
91,arnenhansen,"Pens. samfundsfagslærer nu engageret i oplysning og dialog om flygtninge, fred og demokrati via netradio: https://t.co/rZRWY4MUOB og Arnes mail: post@arnehansen.net"," Frederikshavn, Denmark",121,99,5298,0,"Hør tale for Maynmars Spring Revolution på demo 17. juli og interview med Mie Mie Aye
https://t.co/4H1nnXzMus #dkpol #dkmedier #Maynmar #konfliktløsning https://t.co/moQqqxnWgg","['dkpol', 'dkmedier', 'Maynmar', 'konfliktløsning']",2021-08-15 21:49:39
92,SomaMayel,"Den radigale bindestregsdansker, der har en holdning til det meste. Occasionally jurist ⚖️","København, Danmark",1537,1292,627,5,På Al JAzeera viser de vildeste billeder af Taliban krigere i præsident paladset. Tiden rinder ud for masse evakuering af dem der har hjulpet danske soldater. Vi har svigtet vores ansvar. #dkpol #Afganistan #dkmedier #LeaveNoOneBehind https://t.co/0PXaBv4wYw,[],2021-08-15 21:49:30
93,thueravn,Independent communication & content creator,Denmark,81,53,711,0,"@HoghSorensen @MariaRorbyeRonn @OleRyborg Erik. Tror du virkelig, du øger dine troværdighed som folkevalgt for @DanskDf1995 ved at postulere, at en overstatslig sammensværgelse står bag domfældelsen i en sag, som du frejdigt placerer i kategorien ‘tilsyneladende kriminelle “fejl”? Er det virkelig jeres niveau i #dkpol ?",['dkpol'],2021-08-15 21:49:08
94,CeciliaonTw,"Health inequalities, rare (undiagnosed) diseases, autoinflammatory diseases, immunodeficiencies, infections resulting in chronic diseases, and neurology",,394,117,4262,0,"@rulgw @Joymogensen Hun har ikke kunnet gøre ret meget, da Coronapandemien har bestemt det meste, og man altid åbner uddannelser, butikker osv. før teatre og kirker.

Det må have været frustrerende ikke at kunne gøre noget.

#dkpol",['dkpol'],2021-08-15 21:48:18
95,MortenReventlow,"Engineer, R&D Manager & Leader. Gammeldags socialkonservativ og nok også småborgerlig. Fan af bonus pater familias. Valgsprog: OPFØR DIG ORDENTLIGT!🇪🇺🇩🇰🇪🇺","Frederiksberg, Danmark",99,116,3404,0,"Efter Joy Mogensens afgang i dag slår politikerne vognborg omkring deres kollega - mobning påstår man. 
Når man styrer hvad vi skal betale i skat, hvem vi går i krig mod og om håndbold er vigtigere end det Kongelige, så må man også leve med den kritik der kommer!
#dkpol",['dkpol'],2021-08-15 21:46:56
96,Niesor,"Fagjournalist, datajournalist. Twitter om politik - primært EU-stof, humor, fodbold. Privat profil. #eudk #dkpol","Copenhagen, DK",1590,1690,3926,0,"@DavidTrads @sfhoni @SFpolitik @mariannejelved @radikale @Enhedslisten Nu står vi så i samme situation, som for 20 år siden. Hvad er den bedste løsning mod Taliban og Al-Qaeda? De er næppe interesserede i rundbordssamtaler om europæisk demokrati. Kvinder bliver ""fængslet"" derhjemme. Hvad er det det rigtige at gøre? #dkpol",['dkpol'],2021-08-15 21:46:03
97,24NYTdk,"24NYT bringer dig de nyheder, som mainstream-medierne enten bort- eller nedprioriterer. Vi gennemgår et hav af nyhedsmedier - du får de vigtigste historier her.",Danmark,571,890,14061,0,"53-årig forsvundet 
https://t.co/zAEtosXows 
#dkpol
Midt- og Vestjyllands Politi leder efter en 53-årig mand, der torsdag den 12. august forlod sit hjem i Hampen. Politiet beder borgere hjælpe ved at kigge i udhuse, skure og garager.

Foto: Midt- og Vestjyll... https://t.co/aqZUgTYm4R",['dkpol'],2021-08-15 21:45:46
98,SomaMayel,"Den radigale bindestregsdansker, der har en holdning til det meste. Occasionally jurist ⚖️","København, Danmark",1537,1292,627,20,"Mit fødeland er i brand og aldrig har jeg følt mig mere magtesløs💔🇦🇫 Jeg har brug for at se flere ikke-afghanere tilkendegive, at de er klar over, HVOR stor en skuffelse 🇩🇰indsats i Afghanistan har været! Kom nu #dkpol #Kabul","['dkpol', 'Kabul']",2021-08-15 21:44:47
99,JTH00001,"Part of The Strangest Tribe 🙏
                                                                     Come hell☠️or high water🌊",,2086,149,9649,117,"Tidligere ansatte ved den danske ambassade i Kabul er på egen hånd flygtet med familier - tør ikke vente og stoler ikke på hjælp fra Danmark, fortæller kilde i UM. Pinligt ud over grænser @JeppeKofod #dkpol #dkforsvar",[],2021-08-15 21:44:14
100,AllanStRasmuss2,"pens. lektor, cand.ling.merc. (erhvervssproglig oversættelse og tolkning) f/CBS, fhv. statsaut. translatør & tolk /retired senior lecturer/translator/MA🇪🇺🇩🇰","Frederiksberg, Danmark",281,73,3829,0,"@AnjaEH8 @regeringDK @regeringen At være hård på #udlændingepolitik har der desv længe været stort flertal for i #dkpol. At lande en holdbar aft om #syrienbørn tog lang tid pga. bredt funderede populistiske hensyn &amp; en aftale om vestligt sindede #tolke m.fl. har meget få ønsket før nu, trods årelang diskussion.","['udlændingepolitik', 'dkpol', 'syrienbørn', 'tolke']",2021-08-15 21:43:39
101,Jun45s,Communication Specialist| Sr. Content Editor @OperaNews| Fmr @CPJAfrica CA Correspondent| Blogger @HabariRDC @LibelBlog| @GMFUS Fellow| @YELtweets| @warfairdk |,,1521,1131,9551,8,"Jeg savner, at @DRNyheder sender live nyheder fra verdensbegivenhederne i Afghanistan ? Det er en mærkværdig prioritering. #dkpol #dkmedier",[],2021-08-15 21:43:09
102,LarsErNice,,,137,7,59,0,"Hvor ville jeg ønske, at vi i disse tider havde en forsvarsminister med forstand på... ja, Forsvaret.

@Trinebramsen er ikke kvalificeret overhovedet.

#dkpol",['dkpol'],2021-08-15 21:42:06
103,JanGuldager,,"Horsens, Danmark",377,301,10132,0,"@Forsvarsmin @dkpolparrot Humm, hvor er dem der ved noget om det, det ligner en flok spin gutter :-( #dkpol #dkkrig","['dkpol', 'dkkrig']",2021-08-15 21:41:32
104,RandiHjortholm,"sygeplejerske,plejemor /dagplejemor , findes ude i den virkelig verden.","København, Danmark",3441,792,11516,16,"Trine Bramsen: “DK militære fly er i området omkring AFG. Situationen er alvorlig - det er svært at operere. Det er vigtigt for at kunne evakuere, at vores fly er operative. Vi knokler på højtryk, på baggrund af de beredskabsplaner, som vi har haft fokus på siden april” #dkpol https://t.co/24sViHLvq6",[],2021-08-15 21:41:07
105,4dorthe,"Forfatter, mor, menneske.     Be kind. It’s free","Copenhagen, Denmark",1232,2245,50577,16,"Trine Bramsen: “DK militære fly er i området omkring AFG. Situationen er alvorlig - det er svært at operere. Det er vigtigt for at kunne evakuere, at vores fly er operative. Vi knokler på højtryk, på baggrund af de beredskabsplaner, som vi har haft fokus på siden april” #dkpol https://t.co/24sViHLvq6",[],2021-08-15 21:40:20
106,Erik_Persson_,,,906,55,2939,16,"Trine Bramsen: “DK militære fly er i området omkring AFG. Situationen er alvorlig - det er svært at operere. Det er vigtigt for at kunne evakuere, at vores fly er operative. Vi knokler på højtryk, på baggrund af de beredskabsplaner, som vi har haft fokus på siden april” #dkpol https://t.co/24sViHLvq6",[],2021-08-15 21:40:12
107,PegidaDK,"Vi kommer til at se Terror i Danmark igen ~
Det er kun et spørgsmål om tid.
                                       Følg med på hashtagget #KriminelleUdlændinge","Hovedstaden, Danmark",159,5454,21444,0,"@politiken Forkert, der har været alt for lidt fokus på det militære, vi skulle simpelthen bare have jævnet hele lortet ned jorden, det er den fejl Vesten altid begår.
Og angående afghanerne så ligger de som de selv har redt, de kunne i det mindste have gjort et forsøg på at kæmpe 🤔 #dkpol",['dkpol'],2021-08-15 21:40:03
108,aurikel,"Tag ansvar! Lad være med at følge mig, jeg er her kun for at brokke mig, når politikerne bliver for dobbeltmoralske",,318,146,10150,5,Har det fint med at #kampagneavisen @berlingske og deres chefredaktør mener det er fint at @PernilleVermund kæmper for ligestilling. Hvornår erkender man så det var en fejl at komme med alle de nedsættende kommentarer om @HelleThorning_S pga hendes udseende? #dkpol #dkmedier,['kampagneavisen'],2021-08-15 21:39:46
109,niklas_granholm,"Dep. Dir. of Studies, Swedish Defence Research Agency, FOI. Nordic & Transatlantic Sec. Studies, Arctic, Naval affairs. KkrVA, KÖMS & RUSI. RT's ≠ endorsements.",,1687,2549,25550,16,"Trine Bramsen: “DK militære fly er i området omkring AFG. Situationen er alvorlig - det er svært at operere. Det er vigtigt for at kunne evakuere, at vores fly er operative. Vi knokler på højtryk, på baggrund af de beredskabsplaner, som vi har haft fokus på siden april” #dkpol https://t.co/24sViHLvq6",[],2021-08-15 21:38:52
110,sebastian23bt,"Socialist. Aktivist. Queer 🏳️‍🌈
Hovedbestyrelsesmedlem i Rød-Grøn Ungdom.
Kontaktperson for @rgungdom i Viborg.
Aktiv i @Enhedslisten","Viborg, Danmark",1241,160,2073,84,I anledning af #WorldPride vil jeg bruge dette foto som avatar. @KobenhavnPoliti ville ikke rejse tiltale - for jeg havde jo “provokeret med [min] seksualitet”. #dkmedier ville ikke fortælle historien. #LGBT #dkpol https://t.co/mgNSaFBvM0,['WorldPride'],2021-08-15 21:36:47
111,dkpolparrot,Jeg tweeter hemmeligheder der modtages som PM anonymt og automatisk🤖. Derudover retweeter jeg alt hvad MF'ere skriver offentligt.Kontakt: dkpolparrot@gmail.com,Danmark,196,2603,323229,16,"Trine Bramsen: “DK militære fly er i området omkring AFG. Situationen er alvorlig - det er svært at operere. Det er vigtigt for at kunne evakuere, at vores fly er operative. Vi knokler på højtryk, på baggrund af de beredskabsplaner, som vi har haft fokus på siden april” #dkpol https://t.co/24sViHLvq6",[],2021-08-15 21:35:04
112,liberty_dane,"Pipper om politik og frihed.

Great minds discuss ideas. Average minds discuss events. Small minds discuss people.",,342,603,62396,0,"@GunRestless De har jo ikke vundet over USA. Den uduelige Joe Biden har på komplet uansvarlig vis trukket tæppet væk under muligheden for at Afghanistan kunne holde Taliban stangen.

Hvis Trump havde udført tilbagetrækning så idiotisk ville #dkmedier have beskyldt ham dagen lang.

#dkpol","['dkmedier', 'dkpol']",2021-08-15 21:34:32
113,Trinebramsen,Socialdemokrat. God i kamp med tartelettang. Fynsk brunsvigerambassadør. Profil føres ikke som forsvarsminister. Henvendelser til fmn@fmn.dk,Denmark,919,13561,6753,16,"Trine Bramsen: “DK militære fly er i området omkring AFG. Situationen er alvorlig - det er svært at operere. Det er vigtigt for at kunne evakuere, at vores fly er operative. Vi knokler på højtryk, på baggrund af de beredskabsplaner, som vi har haft fokus på siden april” #dkpol https://t.co/24sViHLvq6",[],2021-08-15 21:34:28
114,PallePoulsen,"Life is great. I don't hate you if we disagree. Founder, https://t.co/BcGsP3EtmL and author of the first Danish legal thriller, Kastaniens DNA, #1 at Mofibo/Danish Storytel.","Frederiksberg, Denmark",54,151,8249,0,"Ifølge de svenske regler vil voldtægtsofrene ikke få del i pengene, selvom voldtægtmanden skylder kvinderne erstatning. Tragisk. #voldtægt #metoo #Dkpol #svpol #samtykke https://t.co/wWFDQtRiuh","['voldtægt', 'metoo', 'Dkpol', 'svpol', 'samtykke']",2021-08-15 21:31:48
115,24NYTdk,"24NYT bringer dig de nyheder, som mainstream-medierne enten bort- eller nedprioriterer. Vi gennemgår et hav af nyhedsmedier - du får de vigtigste historier her.",Danmark,571,890,14061,1,"Vanvidsbilist fik beslaglagt sin leasede bil 
https://t.co/n5aPkPAGTy 
#dkpol
Torsdag kl. 18.55 blitzede en af Østjyllands Politis fotovogne en vanvidsbilist, der på Holmstrupgårdvej i Brabrand blev målt til at køre 127 km/t på en s... https://t.co/ACiOjfG1m5",['dkpol'],2021-08-15 21:31:43
