,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags,date
12,martinldamm,"Næstformand for KL, borgmester i Kalundborg",Kirke Helsinge Strand,26,1197,141,3,"Så dejlig en dag med officiel åbning af @headspaceDK i Kalundborg, som bød på musik fra Simon, og borgmester @martinldamm som bød velkommen og indviede med et særligt Kalundborg-hurra. 1000🙏🏻 for super modtagelse til alle, kommunalbestyrelsen og forvaltningen😊 @dkpol @Heunicke https://t.co/r5jLRPVgBC",[],2021-08-19 08:48:39
13,KBHzombie,KBH N - FCK,"København, Danmark",382,67,294,27,"Vi er enige om at Tine Bramsen og Jeppe Kofoed er nødt til at udtræde af regeringen, ikke? #dkpol",['dkpol'],2021-08-19 08:48:06
14,GlobalAktion,"@GlobalAktion is a DK #solidaritymovement collaborating w. #socialmovements globally - fighting against #inequality & for political, social & economic #rights","Copenhagen, Denmark",1605,1387,1802,0,"""Kamp og organisering er, hvad der forestår. Kamp for at organisere sig med mindre forbrug og uden flyrejser. Kamp mod fossil infrastruktur. Kamp mod uduelige og fodslæbende politikere. Kamp for genopbygning af grønne fællesskaber."" #Dkpol #dkgreen 
https://t.co/TIR9ZMhKbF","['Dkpol', 'dkgreen']",2021-08-19 08:47:58
15,greenpeacedk,"Verdensomspændende miljøorganisation, i Danmark med speciale i klima, energi, landbrug og skov. Pressekontakt: 33 37 63 99.",København,5497,7773,10199,1,"På tide at sige farvel til tågehorn som @BjornLomborg, skriver Politiken
""Vi bør som journalister nok behandle klimaskeptikere lidt, som vi gør med vaccineskeptikere og folk, der påstår, at 5G-netværk er statslig masseovervågning""
😂
#dkgreen #adios #dkpol
https://t.co/eG2JWMUNe9","['dkgreen', 'adios', 'dkpol']",2021-08-19 08:47:12
16,politikerpip,De populære tweets fra danske politikere. Skabt af @ernstpoulsen og @fiwa.,Danmark,2,1696,72723,7,Vi er en enige! #dkpol #dkkrim https://t.co/vn1jp9MgYN,"['dkpol', 'dkkrim']",2021-08-19 08:47:01
17,frlass,Politisk og økonomisk rådgiver i @spolitik 🅰️🌹Håbløst forelsket i Striwerne. Tweeter for egen regning. Fang mig på tlf. 61623179.,"København, Danmark",1493,3232,12410,0,"Finland har et pensionssystem i stil med det danske, men de lovgivningsmæssige rammer er anderledes. Derfor tæller deres tilgodehavende i pensionsformuen med i den offentlige nettoformue. Forskellen ml. Finland og Danmarks nettoformue er altså (mest) af teknisk karakter. #dkpol https://t.co/kKWkiPzKIH",['dkpol'],2021-08-19 08:45:36
18,frlass,Politisk og økonomisk rådgiver i @spolitik 🅰️🌹Håbløst forelsket i Striwerne. Tweeter for egen regning. Fang mig på tlf. 61623179.,"København, Danmark",1493,3232,12410,1,"Imponerende! Med 4600 mia. kr. er danskernes pensionsformue ca. dobbelt så stor som det danske BNP. Staten har ca. 1.700 mia. kr. i skatter til gode i pensionsformuen, som ikke indgår i den offentlige nettoformue. Endnu en grund til, at DKs gældsniveau ikke er alarmerende. #dkpol https://t.co/nZlaDjnTrH",['dkpol'],2021-08-19 08:45:35
19,SFpolitik,Socialistisk Folkeparti,Denmark,291,30402,10848,7,Vi er en enige! #dkpol #dkkrim https://t.co/vn1jp9MgYN,"['dkpol', 'dkkrim']",2021-08-19 08:45:22
20,PurgaToriDk,ComedyJunky. Feathered by the moonlight. An insignificant Asterix in the American Empire. NatureLover. Everything is politics and left is best.,Denmark,864,388,23848,4,"Hvis nogen står og mangler opskriften på klimakrisen, så er den her. #dkgreen #dkpol https://t.co/087AAnJpXq","['dkgreen', 'dkpol']",2021-08-19 08:44:16
21,esbenmarcher,Sekretariatschef i @dansklive esben@dansklive.dk / 2878 6637.,Copenhagen,438,318,161,1,"Hvilken rolle spiller kommunerne i genåbningen af kulturlivet, og hvorfor er det helt afgørende at få genstartet kulturlivet?
KL, branche- og kulturledere i debat på #km21 kl. 12 med bl.a. @LeonSebbelin @esbenmarcher @KarenGroen @NilsmJensen1
@saintmichels #culturematters #dkpol https://t.co/MRkC7hW3Ml",[],2021-08-19 08:43:11
22,CryptoCrazyDK,"🇩🇰🇩🇰Just a crypto, hard metal, blockchain, geopolitical, finans, investment and more freak. #freedom #rejectGlobalism #rejectChaos #peace #theta  🇩🇰🇩🇰",Danmark,4238,1521,16671,10,"Er det rigtigt at kontrakten med Pfizer er hemmelig med 10 års klausul og at den kommer før dansk lovgivning? Hvis ja, har regeringen så overhovedet lov til at underskrive den? Is there a lawyer in the house?
#dkpol @HettingClaus @KlausKblog @KVarming @SorenSchifter",[],2021-08-19 08:42:58
23,FlemmingMoller,"Dyrlæge, tidligere folketingsmedlem, medlem af Abildgaard Kredsen. Tweeter mest om vet. forhold som MRSA og dyrevelfærd",Maribo,239,841,37980,3,@DrivkraftDK medlem REintegrate skal forsyne @Maersk containerskib med CO2-neutralt brændstof. 👏🏻 #dkpol #dktrp #dkgreen @EuropeanEnergy_ https://t.co/egrMcWSuwC,"['dkpol', 'dktrp', 'dkgreen']",2021-08-19 08:42:35
24,cruiserlan,"Mortal and ecologically reusable, apart from fiilings in teeth and the aggregated pollution from industrial waste called food and city-air in my body",Earth,3092,1844,222148,0,"@Anderskoustrupk @P1radio Lad os se den plan!

Har læst at Jægerkorpset ville udarbejde plan men fik at vide de ikke skulle, unødvendigt...

Så hvem har lavet den plan, hvornår, hvad står der i den - vi vil se den hvis vi skal tro på det

Med tanke på at hvad der faktisk skete  virker planløst 🧐 #dkpol",['dkpol'],2021-08-19 08:41:50
25,Larsen1S,"Chefkonsulent public affairs @cancer_dk. Optaget af forebyggelse, forskning og #sundpol. Kontakt mig bare 30651036 stefla@cancer.dk","København, Danmark",281,91,47,3,"Ingen skal risikere at blive livsvarigt afhængige af sundhedsskadelige produkter, og derfor skal nikotinprodukter i alle afskygninger være så lidt attraktive som muligt - Så selvfølgelig skal der også afgifter på nikotinposer. 
#sundpol #dkpol

https://t.co/MIr2T3W69V",[],2021-08-19 08:41:50
26,pomaEB,Jeg var Ekstra Bladet. Nu Podcastvært ‘På forsiden’ @Podimo_dk poul@pomaco.dk,Copenhagen,665,62330,8113,0,Lige på kornet @sander1976 - jeg bruger dit tweet i ‘På forsiden’ @Podimo_DK i dag hvor vi taler om magtens arrogance. Her link til 30 dage gratis https://t.co/TVy69p9pho #dkpol #Afghanistan #dkmedier https://t.co/Ab8eR2t2JB,"['dkpol', 'Afghanistan', 'dkmedier']",2021-08-19 08:39:45
27,DIBusinessdk,DI Business er @DanskIndustri nyhedsmedie. Vi går tæt på virksomhederne - lokalt og globalt. Nyhedsbrev: https://t.co/QwsMXFtpgT,"København, Hovedstaden",3090,6056,5663,0,"Jobparate på kontanthjælp arbejder blot 6 timer om ugen i gennemsnit, viser DI-analyse. Enormt ærgerligt - lær af flygtningeindsatsen siger @SteenNielsen_ #dkbiz #kontanthjælp #dksocial #dkpol
https://t.co/u4eLBanCgD","['dkbiz', 'kontanthjælp', 'dksocial', 'dkpol']",2021-08-19 08:39:17
28,politikerpip,De populære tweets fra danske politikere. Skabt af @ernstpoulsen og @fiwa.,Danmark,2,1696,72723,6,"Lidt om den seneste uge: https://t.co/owaah6hYmI 
#dkpol",['dkpol'],2021-08-19 08:39:01
29,AOverenskomst,"Kontakt redaktør Kasper Rasmussen, +45 24 24 56 70, Kasperrasmussen@a4medier.dk","Schillerhuset, Nannasgade 28",19,33,106,0,"Antallet af ubesatte jordemoderstillinger i Region Hovedstaden er fordoblet på et halvt år. Aktivistgruppe bag underskriftindsamling spiller formentlig en rolle i den kritiske udvikling, mener en af initiativtagerne. @dkjordemoder #dkpol #dkmedier
https://t.co/7ClEq7aakr","['dkpol', 'dkmedier']",2021-08-19 08:38:23
30,cruiserlan,"Mortal and ecologically reusable, apart from fiilings in teeth and the aggregated pollution from industrial waste called food and city-air in my body",Earth,3092,1844,222148,3,"… “på forfejlet Afghanistan plan siden april” … skulle der stå. 

Så sent som for knap en måned siden stod vi i @P1radio og forsøgte at få #dkpol til at handle nu. 

Istedet for at handle gik der - igen - indenrigspolitik i sagen, og afgørrende tid blev spildt. https://t.co/SiuWxJhWok",[],2021-08-19 08:37:32
31,petermj,I (over) analyze pretty much everything from books to games.,Denmark,705,183,25220,0,"Nu bliver det politisk men undskyld mig lige - hvad fanden menes der ved ""lovforslag om to-års opholdsaftale""?!! De mennesker har sat livet på spil for at hjælpe Danmark i Afghanistan og der bliver allerede lagt planer så de kan sendes tilbage. De burde få statsborgerskab #dkpol",['dkpol'],2021-08-19 08:37:23
32,Joshuaursin,Journalist @DRNyheder. Kontakt: hojh@dr.dk eller tlf. 20 98 98 04 // RT ≠ enighed.,"København, Danmark",1943,456,2782,6,"Lidt om den seneste uge: https://t.co/owaah6hYmI 
#dkpol",['dkpol'],2021-08-19 08:37:00
33,GerEllen,Journalist. Ordnørd og sprogstrammer. Fhv. artikelredaktør og redaktionssekretær.,,1096,663,104868,12,"Hverken landmandens økonomi, Danmarks klimaregnskab eller dyrevelfærden hænger sammen, så skulle vi ikke skynde os at plukke denne lavthængende frugt og omgående stoppe al produktion af smågrise til eksport, @RasmusPrehn? @Spolitik #dkpol #dkgreen 
https://t.co/sKOCvgm0rN",[],2021-08-19 08:36:47
34,sofiaskj,,"Herning, Danmark",78,14,618,4,"Jeg har da sjældent set noget så hyklerisk, som @Kristianthdahl’s kritik af regeringen (som jeg deler) ift. evakuering af de afghanske tolke. 

DF var det eneste parti der stemte imod finansieringen til at hente de afghanere, der har hjulpet DK, hjem #dkpol",[],2021-08-19 08:36:26
35,Jeppehartmann,Pragmatisk idealist. Twitter mest om VE-brændstoffer og elbiler. Pol. chef i Drivkraft Danmark ⛽️🔌☕️21484837,"Hovedstaden, Danmark",1403,723,2929,3,@DrivkraftDK medlem REintegrate skal forsyne @Maersk containerskib med CO2-neutralt brændstof. 👏🏻 #dkpol #dktrp #dkgreen @EuropeanEnergy_ https://t.co/egrMcWSuwC,"['dkpol', 'dktrp', 'dkgreen']",2021-08-19 08:35:09
36,RonjaLundberg,Arbejder for alle børns ret til god uddannelse. Projektleder hos @dselever. Alumne @teachfirstdk. Fang mig på rol@skoleelever.dk,Copenhagen,310,190,126,2,"I går havde @sofiecn og jeg en god dialog omkring radikales nye skoleudspil🌟 Har snakkede vi bl.a. om et godt undervisningsmiljø, retten til Undervisningsmiljørepræsentanter og genstart af elevrådene! 
Ser frem til et godt samarbejde med @radikale !🙌
#skolechat #dkpol #uddpol https://t.co/w50BdE5fbe",[],2021-08-19 08:34:39
37,AnetteLykke,"Kommunikationschef i @Drivkraftdk - Her mest om demokrati, ligestilling, kommunikation, klima, byen og musik.",Copenhagen,1857,791,8505,3,@DrivkraftDK medlem REintegrate skal forsyne @Maersk containerskib med CO2-neutralt brændstof. 👏🏻 #dkpol #dktrp #dkgreen @EuropeanEnergy_ https://t.co/egrMcWSuwC,"['dkpol', 'dktrp', 'dkgreen']",2021-08-19 08:34:15
38,AnetteLykke,"Kommunikationschef i @Drivkraftdk - Her mest om demokrati, ligestilling, kommunikation, klima, byen og musik.",Copenhagen,1857,791,8505,2,Har i @AltingetTrp skrevet lidt om omstilling af #dktrp. I den lette transport er #elbil den oplagte løsning mens meget tyder på at brint og el bliver den langsigtede løsning i🚛. PtX bliver dog også meget vigtig ikke mindst i 🚢og✈️. #dkpol #dkgreen https://t.co/asEEBY5URz,"['dktrp', 'elbil']",2021-08-19 08:34:04
39,smlgultkn,"Tababet ve Şuabatı Sanatlarının Tarzı İcrasına Dair işler... 
🦷",,743,663,3891,9,COVID-VACCINATION. Der er fortsat høj vaccineeffektivitet for covid-19-vaccinerne. Det viser et nyt notat fra SSI https://t.co/47YV2ZMwjT #dkmedier #dkpol #sundpol  #Sundhed https://t.co/jSOSwimgE4,[],2021-08-19 08:33:20
40,dkpolparrot,Jeg tweeter hemmeligheder der modtages som PM anonymt og automatisk🤖. Derudover retweeter jeg alt hvad MF'ere skriver offentligt.Kontakt: dkpolparrot@gmail.com,Danmark,196,2603,323229,1,"At det britiske socialdemokrati ekskluderer filmmanden Ken Loach siger mere om partiet end om ham.

Partier forgår,den sociale kamp består.  #dkpol #kenloach

https://t.co/bwXvzHRjlH",[],2021-08-19 08:33:03
41,EBB41720101,"Anti-fascist 
Concerned about the climate & lack of action.
Pro science",Denmark,247,28,1126,2,"3/4 af borgerne i G20-lande ønsker at prioritere klimapolitik og naturbeskyttelse over job og profit. Stort potentiale for Momentum, der netop sætter #klimaførst #dkgreen #dkpol #dkklima https://t.co/FHpbMpIRdJ",[],2021-08-19 08:32:59
42,DrivkraftDK,"Brancheorganisation for de virksomheder, der leverer brændstof ⛽️ el 🔌 og services ☕️ til transporten og bilisterne i Danmark. Presse: 53571747",Danmark,2146,1549,4885,3,@DrivkraftDK medlem REintegrate skal forsyne @Maersk containerskib med CO2-neutralt brændstof. 👏🏻 #dkpol #dktrp #dkgreen @EuropeanEnergy_ https://t.co/egrMcWSuwC,"['dkpol', 'dktrp', 'dkgreen']",2021-08-19 08:32:55
43,Stardus33495547,,,819,204,3722,19,"Corona vira muterer kontinuerligt, og massevaccination fremmer naturligvis selektion af mutationer, der ikke er følsomme for vacciner. Her i Cape Cod 30. juli.
https://t.co/t3xwQZTH1j
#stopdet #dkpol #dkmedier #sundpol #Covid19dk #coronadk #COVID19",[],2021-08-19 08:32:21
44,ChristianJuhl2,"Member of Parlaiment - Red-Green Alliance (Enhedslisten) Ordfører for Arbejdsmiljø, Udvikling, Nordisk Råd, Færøerne & Grønland, Kirke- og livssyn.",Silkeborg  +45 61 62 50 98,463,3320,2802,1,"At det britiske socialdemokrati ekskluderer filmmanden Ken Loach siger mere om partiet end om ham.

Partier forgår,den sociale kamp består.  #dkpol #kenloach

https://t.co/bwXvzHRjlH","['dkpol', 'kenloach']",2021-08-19 08:32:10
45,m_reippuert,"Just me.🇪🇺Federalist.💜Radical-Liberal.🟢Green.💯Pro-flavour. 
IT-Professional for💰
Obsessive fetish for everything related to two wheeled pedal propulsion🚴","A Copenhagen suburb, Europe",366,246,12053,1,"Dejligt, at @DanskIndustri også støtter en ensartet klimaafgift, hvor landbruget skal betale det samme som resten af samfundet 🥳🍾

Bare irriterende, at det er politikerne der står i vejen!

#dkpol #dkgreen https://t.co/gIWswNQmer",[],2021-08-19 08:31:03
46,EvaTingkaer,"Souschef, Radikale Venstre - M: 61624026",,2412,1888,5539,3,MEDVIRKENDE i dagens @CorduaSteno kl. 10.05  @LotteRod @Jens_Joel @lenewinther @LarsBStruwe @nikolajbogh @HansAndersenV og Michael @Hardenfelt https://t.co/demQeD4J25 #dkpol,[],2021-08-19 08:30:55
47,Stardus33495547,,,819,204,3722,3,"Vigtigt indlæg fra Geert Vanden Bossche om coronahåndteringen og specielt vaccinestrategien.
https://t.co/mTrZ5KBWsq
#stopdet #dkpol #dkmedier #sundpol #Covid19dk #coronadk #COVID19",[],2021-08-19 08:30:48
48,Jensen2Bent,"Fodbold , golf , boksning, cykling","Odense, Danmark",289,24,4685,18,"Come on @DRNyheder, spørg nu om hvad Mette lavede til rockkoncert i Odense fredag aften, mens Kabul var ved at falde! #pressemøde #dkpol #Afghanistan",[],2021-08-19 08:30:26
49,LasseEmil,Holder til i #KL med fokus på #planlægning og #byudvikling i dk,"Copenhagen, Denmark",573,62,542,9,"I @kommunerne ønsker vi grøn mobilitet 🚴‍♂️🚙i hele landet. Derfor mener vi at @regeringDK også skal sikre mulighed for opstilling af ladestandere i yderområder, hvor markedet ikke er rentabelt endnu #dkgreen #dkpol #transport #kompoldk @LDFdk 
https://t.co/13QefDo3Aq",[],2021-08-19 08:29:43
50,Berry1952K,#BIF 💛💙 #ManUtd 🔴🔴 #BVB 💛🖤 #juve  #Eubevægelsen 🇪🇺,Denmark 🇩🇰,1566,1153,149618,3,"Skal EU spille en større rolle og udfylde magttomrummet efter USA, som ellers udfyldes af Kina og Rusland, eller skal vi lade verdens undertrykte sejle deres egen sø med dertil følgende ustabilitet og flytningestrømme? #dkpol",[],2021-08-19 08:29:40
51,JesperFinans,Erhvervs-reporter på @Finansdk og @jyllandsposten Tweeter gerne om danske virksomheder #dkbiz #dkfinans #dksmv Er også JP-praktikantvejleder #dkmedier,Aarhus,1109,1592,3717,0,"Brancheorganisation - @FrejaBrandhoej - efter nej til afdragsplan for coronalån: »Gældskrisen er kun lige begyndt« @Finansdk ($) #dkpol #dkbiz #finansdk
https://t.co/1eQYiSUJ9V","['dkpol', 'dkbiz', 'finansdk']",2021-08-19 08:29:38
52,GerEllen,Journalist. Ordnørd og sprogstrammer. Fhv. artikelredaktør og redaktionssekretær.,,1096,663,104868,5,"Tak til de modige kvinder, der er stået frem 🙌 #metoo #dkpol 

https://t.co/MuucTIEd7C","['metoo', 'dkpol']",2021-08-19 08:28:46
53,Berry1952K,#BIF 💛💙 #ManUtd 🔴🔴 #BVB 💛🖤 #juve  #Eubevægelsen 🇪🇺,Denmark 🇩🇰,1566,1153,149618,3,Rekrutteringskrise: Pædagogmanglen i Storkøbenhavn er endnu værre end først antaget 🚨 28 nye pædagoger til 2000 flere børn siden 2019! To fede streger under behovet for en national #rekrutteringsplan #dkpol #kompoldk  https://t.co/KwN6RDn9tM,[],2021-08-19 08:27:57
54,SThysen,"MD, PhD. 
Fmd for Lægeforeningens Forskningsudvalg. Bestyrelsesmedlem i SundFornuft. Tweets for egen regning.
Tweeter om #forskpol #sundpol.
SAMT@dadlnet.dk","Copenhagen, Denmark",896,454,668,0,"Vi har styrken til at være foregangsland, når det gælder sundhedsforskning og udvikling af nye behandlinger, til glæde for patienterne. Vi har kompetencerne, så lad os gribe mulighederne @Jesper_Pet #sundpol #dkpol

https://t.co/P9DRLEaPhP","['sundpol', 'dkpol']",2021-08-19 08:27:23
55,StenLolk,"Tidl. kontorpakmester ved Post Danmark
Faglig aktiv i over 25 år - og ønsker bedre og mere velfærd til alle.
Er et stolt 3F-medlem fra arbejderklassen.",,172,93,1842,0,"Mon #Langeland vil foreslå med et kæmpe JA på store skilte over hele øen og i København - til at tolke og andre afghanere, der har arbejdet for Danmark i Afghanistan kan få et godt og trygt ophold på Center Holmegaard? #dkpol #dkmedier https://t.co/DYShp4O7Ex","['Langeland', 'dkpol', 'dkmedier']",2021-08-19 08:27:18
56,Baskedyt,"Make sure that the kid you once were, isn't ashamed of who you are today. -Unknown
#nfldk #BroncosCountry","Lemvig, Danmark",1036,203,9713,4,"Hvis nogen står og mangler opskriften på klimakrisen, så er den her. #dkgreen #dkpol https://t.co/087AAnJpXq","['dkgreen', 'dkpol']",2021-08-19 08:27:10
57,CKrzyrosiak,Borgmester i Holbæk kommune +4572369060. Holder meget af Folkeskolen og decentrale uddannelser.,Holbæk,1873,4878,2937,0,"Stolt af den boligudvikling, der er igang i Holbæk Kommune 💪 #dkpol #dkbyg #dkbizz https://t.co/x3fk5LsyUa","['dkpol', 'dkbyg', 'dkbizz']",2021-08-19 08:27:03
58,DEgebjerg,I am not special. I'm a Rarity. If you're a Coronazi don't bother...,,260,135,5179,3,"Vigtigt indlæg fra Geert Vanden Bossche om coronahåndteringen og specielt vaccinestrategien.
https://t.co/mTrZ5KBWsq
#stopdet #dkpol #dkmedier #sundpol #Covid19dk #coronadk #COVID19",[],2021-08-19 08:26:24
59,ingejensenx,"blogger, overlever / abuse survivor og har i dag senfølger efter partnervold (PTSD) #stårstadig #brydtabuet #stopvold #sigdettilnogen #levudenvold #sammenomvold",Verden,432,131,4195,6,"55 ledige jordemoderstillinger i @regionh Det sætter de fødende kvinder i hovedstaden i en virkelig utryg situation. Det bliver nok desværre et langt sejt træk, siger @ThomsenNinna i P4 København #dkpol #trygfødsel https://t.co/AARjxMIbek",[],2021-08-19 08:26:05
60,JensRas77511670,"Vi er naturelskere, vi er klimakrigere, vi er hverdagsaktivister, vi er nytænkere, vi er optimister, vi er ordentlige, vi er sjove, vi er seriøse,",Danmark,2319,384,31319,18,".@Enhedslisten vil sammen med regeringen, SF og R give mulighed for, at op til fire forældre kan dele forældreorloven. Det er vigtigt for regnbuefamilier - og et skridt på vejen mod fuld juridisk anerkendelse af, at man kan have mere end kun to forældre #🌈 #dkpol",[],2021-08-19 08:26:03
61,ingejensenx,"blogger, overlever / abuse survivor og har i dag senfølger efter partnervold (PTSD) #stårstadig #brydtabuet #stopvold #sigdettilnogen #levudenvold #sammenomvold",Verden,432,131,4195,2,"ALT UDSOLGT til vores konference om hvordan vi bedst hjælper voldsudøvere til at slippe volden. Med du kan stadig deltage digitalt. 

@astridkrag, @SamiraNawa, @PSkipperEL, @AdsbolAdsbl, @AstridCaroee og @StiftelsenATV
 er med.

Læs mere: https://t.co/EcIeSyeeqj
 #dkpol #dksocial",[],2021-08-19 08:25:52
62,JonasHerby,"Har fokus på regulering. T: 2728 2748 / E: herby@cepos.dk.
Podcast-vært:https://t.co/uZR5BPXSHE
Instagram: https://t.co/WLWV8q97O8",Copenhagen,222,2290,12322,0,"Der har været en del fokus på Israel på det seneste, fordi indlæggelsestallene stiger hurtigt.

Men alt tyder altså fortsat på, at vaccinerne er meget effektive mod alvorlig sygdom. Læs med her: https://t.co/QluG9EJSsz

#dkpol #covid19dk #vacciner #israelkoyak
Ping @mikaelmilhoj","['dkpol', 'covid19dk', 'vacciner', 'israelkoyak']",2021-08-19 08:25:14
63,cruiserlan,"Mortal and ecologically reusable, apart from fiilings in teeth and the aggregated pollution from industrial waste called food and city-air in my body",Earth,3092,1844,222148,7,"9,7 mio pattegrise døde i den danske svineindustri i 2020, inden de blev en måned gamle. Det er måske det allermest håndgribelige symbol på en syg industri. Hvad er dit svar, @RasmusPrehn?
#dkpol #dkgreen
https://t.co/yokjTMZcv1",[],2021-08-19 08:24:17
64,tbhdkx,"Privatlivsnørd og en del af @cryptohagen (#cryptohagen), https://t.co/z9DRyzA17t og Foreningen imod @ulovliglogning (#ulovliglogning). Skaber af og bidrager til #DagensTrold.",Danmark,424,1182,48175,5,"Tak til de modige kvinder, der er stået frem 🙌 #metoo #dkpol 

https://t.co/MuucTIEd7C","['metoo', 'dkpol']",2021-08-19 08:23:12
65,eikofaust,"jeg kæmper for at få Fjernet Samliv / Ægtefælleafhængighed hos førtids og folkepensionister, da jeg IK vil betale 77% i skat, fordi min partner passer sit Job.","Fredericia, Danmark",267,76,2345,0,"@skmdk @mfMorten Hvordan skal man kunne få råd til at give en hånd med til Grøn omstilling, når 1,2 mio borger er ramt af ydelsesregulering - sammensat marginalskat 77% - Gensidig Forsørgerpligt. Modregningsordning for folk der har samliv men straffes økonomisk fordi ens partner arb.  #dkpol",['dkpol'],2021-08-19 08:23:11
