,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags,date
10,AdeelINaseem,👴🏽,Copenhagen,147,65,1003,64,"Efter vært i @P1Morgen havde brugt ordet 'tsunami' af flygtninge fra #Afghanistan, fik @mattiastesfaye lov til at sige, at flygtninge sjældent stopper i Tyrkiet og Iran. Fakta - Antal flygtninge (iflg UNHCR):
🇹🇷 3,7 mio
🇮🇷 800.000
Asylansøgere til 🇩🇰 sidste år: 1.515

#dkpol #suk",['Afghanistan'],2021-08-13 23:12:20
11,DaydreamingDane,"Alias Merete fra D:O:E

Prøver at holde mig til dansk på denne profil. 

I don't follow, unless I feel like it. 😎","Odense, Danmark",486,174,2325,18,"Okay, en dom til Messerschmidt vil få konsekvenser for... ja, Messerschmidt. Der skal @MrMesserschmidt nok bare være glad for, at han ikke bor i et socialt boligbyggeri. Så var hele familien røget ud på røv og albuer #ghettolov #dkpol https://t.co/Lwn3NeEu1y",[],2021-08-13 23:11:09
12,kselsonne,,"Baltic Sea, Northern Europe",233,63,275,19,kan vi få #hvorerDan til at trende? Og få @DanJoergensen til at indkalde til klimakriseforhandlinger? #dkpol,"['hvorerDan', 'dkpol']",2021-08-13 23:03:58
13,transceiverfreq,"xi=aixi'-(d+ai0+ai1)xi+rxi(fi-Φ ) | Freelance Research | Infosec | Professional 10th woman | Websnedker | 微博：zzz大梦想家 ☆ [Videnskab, klima & ugens kortfilm]","Frederiksberg, Denmark",340,1088,44937,0,"Vi bli'r nødt til at tale om det faktum, at vi ik ska regne med at flokimmunitet er noget vi vil opnå - og derfor ska vi tænke os grundigt om, hvordan vi indretter en hverdag der sikrer alle og ta'r sig af folk som oplever konsekvenserne af #covid19 #dkpol
https://t.co/vu673Cnt5t","['covid19', 'dkpol']",2021-08-13 23:03:50
14,stinelinnemann,Kandidat til borgerrepræsentationen i København for Rolig Revolution 🗳🙋‍♀️ Kunstner og aktivist ❤️ https://t.co/X7IzLgnwpt,København NV,1368,2161,38285,36,"Flere af mine veninder har begået selvmord, senest i dag. Fælles for dem var, at de led af anoreksi og var aktiv på Instagram-netværket “priv”. Jeg er træt. Træt af at skulle sige farvel. #dkmedier #dkpol #dksund https://t.co/tKhyYeZpdz",[],2021-08-13 22:53:22
15,Shishio_D_Tora,"Animal friend, bookworm, writer at heart. Critical Thinker, ex-vangelical, Language/History nerd, singer, obsessed animanga geek 🦁 and all in-between😉#DrStone","Midtjylland, Danmark",717,151,914,10,"Hvis jeg nu var ung, og jeg med rette allerede var tosset på alle de gamle, der har smadret klimaet, så ville jeg nok være riiimelig harm over, at @JakobEllemann vil financiere klimahandling med mine dagpenge #dkpol #justsayin",[],2021-08-13 22:52:04
16,bjarkhamarmusic,Liberal socialist. Retwitter of good opinions i... I think😅 vaccinated!! #allnarcsarebastrads,"Aalborg, Danmark",534,174,13606,18,"Okay, en dom til Messerschmidt vil få konsekvenser for... ja, Messerschmidt. Der skal @MrMesserschmidt nok bare være glad for, at han ikke bor i et socialt boligbyggeri. Så var hele familien røget ud på røv og albuer #ghettolov #dkpol https://t.co/Lwn3NeEu1y",[],2021-08-13 22:51:18
17,stinelinnemann,Kandidat til borgerrepræsentationen i København for Rolig Revolution 🗳🙋‍♀️ Kunstner og aktivist ❤️ https://t.co/X7IzLgnwpt,København NV,1368,2161,38285,18,"Okay, en dom til Messerschmidt vil få konsekvenser for... ja, Messerschmidt. Der skal @MrMesserschmidt nok bare være glad for, at han ikke bor i et socialt boligbyggeri. Så var hele familien røget ud på røv og albuer #ghettolov #dkpol https://t.co/Lwn3NeEu1y",[],2021-08-13 22:50:10
18,Shishio_D_Tora,"Animal friend, bookworm, writer at heart. Critical Thinker, ex-vangelical, Language/History nerd, singer, obsessed animanga geek 🦁 and all in-between😉#DrStone","Midtjylland, Danmark",717,151,914,8,"Trist til mode
Er jeg den eneste, der har en rigtigt dårlig fornemmelse af tolkeaftalen?
At Danmark efterlader mennesker, der har hjulpet vore styrker under krigen til en uvis skæbne hos Taliban?
Er set symbolpolitikkens endelige sejr over den medmenneskelige forpligtelse?
#dkpol",[],2021-08-13 22:47:07
19,SimonLindkr,"Board member 2021-2022 @Youth_Forum - LL.M. student @Koebenhavns_uni & @Stockholm_Uni - Liberal - Tweets in Danish & English, all my own","København, Danmark",1119,1122,6194,8,"I @venstredk vil vi have hjemtaget de tidligere tolke, der har været på patrulje med danske styrker i bla Helmand. De bør evakueres med ambassaden, når de nu forlader landet. Derfor opfordrer vi regeringen til at tage det op i aftalekredsen. Hurtigst muligt. Tiden er knap #dkpol",[],2021-08-13 22:45:48
20,TomasVogter,"Arrig had-feminist woke satan, Menneskeretsfundamentalist, intet tålmod med røvhuller af enhver art. 
Hader: sexister, racister, fascister, nazister, homofober",Denmark,286,365,14168,11,"41% flere anmelder voldtægt
48% flere bliver sigtet

#Samtykke-loven virker! Tak til et enigt Folketing for den 🙏❤️

@RosaLundEl @MF_K_Lorentzen @samiranawa @JeppeBruus @SorenPape @JakobEllemann @skaarup_df 
https://t.co/9PjbZSDgCy
#letstalkaboutyes #dkpol",['Samtykke'],2021-08-13 22:43:49
21,transceiverfreq,"xi=aixi'-(d+ai0+ai1)xi+rxi(fi-Φ ) | Freelance Research | Infosec | Professional 10th woman | Websnedker | 微博：zzz大梦想家 ☆ [Videnskab, klima & ugens kortfilm]","Frederiksberg, Denmark",340,1088,44937,0,"@KlausBondam Mhm, det eneste der står i vejen for reel klimahandling, er manglen på viljen til det... #dkpol",['dkpol'],2021-08-13 22:37:49
22,AnetteThaulow,"Passioneret familiemenneske, klimaforkæmper, humanist, sports enthusiast og samfundsdebattør. Tror på, at fornuften vil sejre. Carpe Diem.",Copenhagen - DK,887,335,4848,0,Det sige vel alt om #DF og manglende moral! Thulesen Dahl efter dom:  Messerschmidt kan selvfølgelig fortsætte sit politiske arbejde i Dansk Folkeparti #dkpol https://t.co/FlAfa5QdIQ,"['DF', 'dkpol']",2021-08-13 22:34:39
23,RasmusVMadsen,🚜 Økologisk landmand og socialpædagog                       🚩Spidskandidat i Syd- og Sønderjylland for @Enhedslisten,,2161,2062,1972,8,"Mærkelig modsætning at @JakobEllemann og @venstredk stiller klima op over for dagpenge. Vi er et rigt land, der både bør sikre levegrundlaget for nyuddannede + realisere en ambitiøs klimaindsats. Det fordrer også at virksomhederne kan få medarb. med de rigtige kompetencer #dkpol",[],2021-08-13 22:33:39
24,edtwodth,"Partiløs Borgerlig. Stifter af @danmarksfremtid. Går ind for grundlov, retsstat og demokrati. Lighed for loven. Danske værdier. Tlf 31212699","Herning, Denmark",1549,775,118955,7,"Hvorfor sidder Margrethe Auken fra SF ikke i retten i Lyngby og dømmes for den svindel med EU-midler hun og SF lavede da hun brugte EU-midler til valgannoncer?

https://t.co/4RCzZ7Onu2

Hvor er #dkmedier ?

#dkpol #bias #eupol #pamperi #fupfidus #degørdetallesammen",[],2021-08-13 22:31:18
25,HjalteOlsen,"Journalist, writer, wanderer, idler - mostly South Asia, SE Asia & Southern Africa / hjalteolsen@gmail.com (0045)26180581","Copenhagen, Denmark",1921,880,6807,0,"Det overrasker mig faktisk at @QvortrupHenrik og @EkstraBladet er blevet spist af med ""puritaner-vinklen"", som @berlingske bruger for at aflede fra fadæsen: Ukritisk og forherligende dækning af et konkret politisk program og udspil. Sløvt. #dkpol #dkmedier https://t.co/emrdMixILx","['dkpol', 'dkmedier']",2021-08-13 22:23:23
26,PeterUssing,"Tweeter m. et aktivistisk blik f. #lgbti rettigheder 🏳️‍🌈Støtter mangfoldig #ligestilling m. et nordisk, europæisk🇪🇺 & 🌍 udsyn.


Statskundskaber(han/ham)","Hovedstaden, Danmark",1450,806,10475,0,"Der må da igen være politisk flertal for at Danmark kommer tilbage til en motorvejshastighed som et ""grønt land""? #dkpol https://t.co/MdjfUhWlU7",['dkpol'],2021-08-13 22:19:59
27,bettinaskou,#dkpol,Danmark,1330,340,45075,38,"Hvis standarden i år 2021 er, at vi kvinder skal være uden former og klæde os som mænd, for at man kan tage os seriøst i politik, så er det en standard, som jeg meget gerne udfordrer. Femininitet og forstand er IKKE hinandens modsætninger. #dkpol",[],2021-08-13 22:19:32
28,PeterLa99039179,Globetrotter og politisk interesseret. Blå med flere nuancer.,"Hovedstaden, Danmark",278,24,1782,0,@JeppeBruus Hvorfor er @JeppeBruus så underlig skruet sammen ?  ALT hvad han gør er for @Statsmin Er der nogen der forstår det ? Måske en ministerpost en skønne dag ?  @venstredk @KonservativeDK @LiberalAlliance @dkpol_net,[],2021-08-13 22:14:59
29,KarenBjoro,"@ICNurses Board Candidate 2021, Current Board member @ICNurses, European Forum Natl Nurses & Midwives Assoc. Board member, Former VP, Norwegian Nurses Org.",,2571,2778,11306,2,“Mere i løn” synger sygeplejersker foran ⁦@regionerne⁩ hovedkvarter i kæbenhavn. De giver ⁦@GreteGc⁩ og ⁦@AndersKuhnau⁩ en varm velkomst forud for mødet kl.8. #dkpol https://t.co/2F2Z5EmJ5T,[],2021-08-13 22:11:38
30,bettinaskou,#dkpol,Danmark,1330,340,45075,8,"“Virkeligheden er, at det er brugernes – altså din og min – ytringsfrihed der er målet”, lyder det fra Jacob Mchangama, direktør i tænketanken Justitia.

https://t.co/Aq8DG7fKaT #dkpol #dkmedier",[],2021-08-13 22:08:29
31,LynnRoseberry,Psychotherapist. Diversity and Inclusion Consultant. I tweet about #gender #diversity #humanrights #ruleoflaw US UK DK politics she/her,"Copenhagen, Denmark",1863,3511,70740,64,"Efter vært i @P1Morgen havde brugt ordet 'tsunami' af flygtninge fra #Afghanistan, fik @mattiastesfaye lov til at sige, at flygtninge sjældent stopper i Tyrkiet og Iran. Fakta - Antal flygtninge (iflg UNHCR):
🇹🇷 3,7 mio
🇮🇷 800.000
Asylansøgere til 🇩🇰 sidste år: 1.515

#dkpol #suk",['Afghanistan'],2021-08-13 22:05:32
32,KarenBjoro,"@ICNurses Board Candidate 2021, Current Board member @ICNurses, European Forum Natl Nurses & Midwives Assoc. Board member, Former VP, Norwegian Nurses Org.",,2571,2778,11306,4,"Ugens gæst på @P1radio kl. 12:15 i dag er @GreteGc Lyt med i en samtale om sygeplejerskernes strejke og hvorfor de   kæmper for højere løn, og hvordan det handler om vores allesammens sundhedsvæsen, #ligeløn og #metoo #dkpol #dkmedier #sundpol",[],2021-08-13 22:05:13
33,kurthpedersen,🇩🇰/🇨🇦 ex 🇭🇰 🇧🇷 🇳🇬 🇸🇱 🇺🇲 🇩🇪  - Udenlandsdansker.,,2486,1027,72286,7,"De afghanske tolke med familier, vi får hertil bliver dyrt for os

De fik deres løn for tolkearbejdet og kan flytte til et andet muslimsk land, hvorfor vælger de så Danmark
Skal vi brødføde hele den muslimske befolkning og HVORFOR?
Nok nu

@Spolitik @folketinget #dkpol #dkmedier",[],2021-08-13 22:03:27
34,BEsbensen,"Random dude på Twitter, Tekstforfatter, tidl. debattør og journalist",Kontakt: esbensenb@gmail.com,1787,4090,19332,1,Den kan også bruges i en #dkpol-kontekst. Skift 'Democrats' ud med '@Spolitik' og 'Republicans' ud med 'de borgerlige'.  Og så er den selvf. forenklet. Jeg ville nok have tilføjet et 'for ofte' (on the same side...). https://t.co/xFlTne1I3c,['dkpol'],2021-08-13 21:59:37
35,MagnusMark15,"Roer og Tøjsælger.
Elsker foreningsdanmark.
Politisk Blå.",Aarhus,833,247,410,0,"Så faldt 10-øren

#dkpol https://t.co/qxRDMmtTsi",['dkpol'],2021-08-13 21:57:10
36,harlev1234,"Far, borger, francofil og germanofil.
'He boiled for your sins!'

The Spaghetti Monster watches over you and Kevin Magnussen.
Citat: 'Suck my balls, mate'",,367,592,30166,4,"Jeg har arbejdet i restaurationsbranchen det meste af mit liv. En af grundene til den lave løn er alle turisterne i branchen. Studerende og nyuddannede der ikke er organiserede er med til at holde lønnen nede.
#skarplud #dkpol #dkmedier https://t.co/ExXseNXWI6",[],2021-08-13 21:54:49
37,harlev1234,"Far, borger, francofil og germanofil.
'He boiled for your sins!'

The Spaghetti Monster watches over you and Kevin Magnussen.
Citat: 'Suck my balls, mate'",,367,592,30166,3,"I går beskrev nogen @KHegaard som en dygtig politiker.

I dag beskriver nogen @MrMesserschmidt som en dygtig politiker.

@larsloekke er blevet beskrevet på samme måde.

Men hvad er en dygtig politiker egentlig for en størrelse? #dkpol",[],2021-08-13 21:51:01
38,harlev1234,"Far, borger, francofil og germanofil.
'He boiled for your sins!'

The Spaghetti Monster watches over you and Kevin Magnussen.
Citat: 'Suck my balls, mate'",,367,592,30166,11,"En svinebonde får 9 kroner for et kilo bulk gris - mindre end en ØKO-agurk koster. Ikke noget at sige til, at de er nødt til at klippe haler og nosser af og producere sådan, at hver fjerde gris dør inden dag fem. #dkpol #dkgreen  https://t.co/PeU1OCSQrT",[],2021-08-13 21:47:52
39,KaSkytte,"Jeg er chefkonsulent i Akademikerne, og tweeter (mest) om arbejdsmarked, efter- og videreuddannelse og forskning. ks@ac.dk/22 49 58 65.",København og omegn,639,723,1663,2,"Det er da positivt, at Venstre vil have nyuddannede hurtigere i arbejde. Men det hjælper ikke at sænke dagpengene. Og man svækker samtidig fundamentet for dansk flexicurity, skriver Lasse Grønbech, formand i Akademikernes A-kasse #dkpol #dagpenge https://t.co/jbI43A1hoN",[],2021-08-13 21:47:42
40,Kirstineholst,"Forkvinde i @offervilkaar, samtykkefundamentalist, socialkonservativ feminist, kommunikationsdame på fuldtid og stud.jur. på deltid. #dkmedier #dkpol #voldtægt",Fredericia,781,2973,5067,11,"41% flere anmelder voldtægt
48% flere bliver sigtet

#Samtykke-loven virker! Tak til et enigt Folketing for den 🙏❤️

@RosaLundEl @MF_K_Lorentzen @samiranawa @JeppeBruus @SorenPape @JakobEllemann @skaarup_df 
https://t.co/9PjbZSDgCy
#letstalkaboutyes #dkpol",['Samtykke'],2021-08-13 21:45:21
41,louisebunemann,"Arbejder i DI (Confederation of Danish Industry), især med #circulareconomy og #dkgreen. Tweeter også om #eudk #dkpol #dkbiz #sustainable #foodwaste #csr",København,1154,754,1636,10,"Godt eksempel på asymmetrien i den offentlige debat om EU i DK: I vinters, da EU kom svagt fra start i vaccinekapløbet, blev Kommissionen genstand for heftig (og IMO delvist berettiget) kritik. Nu, hvor EUs vaccinationskampagne ligner en bragende succes, er der helt stille #dkpol https://t.co/GmLiWz2wpO",[],2021-08-13 21:44:45
42,brandsen,"Journalist, praktikantvejleder og redaktionssekretær på @DanskeKommuner. Tømrersøn fra 8900. Cand.public., SDU. Blakket fortid: @btdk, @tv2lorry, @tv2politik.",Frederiksberg,3383,2312,10109,7,"Her er dommen mod Morten Messerschmidt fra Retten i Lyngby #dkpol 

https://t.co/x0UKk9D3bq",['dkpol'],2021-08-13 21:44:01
43,viggo1986,"Danish by all my heart. Foragter begærlighed, uretfærdighed, udnyttelse af andre, fanatisme og ideologien i Koranen. Holder af livet, medm.lighed, samf.forhold","sydhavsøerne v/""havet"" ",1354,1090,65226,7,"De afghanske tolke med familier, vi får hertil bliver dyrt for os

De fik deres løn for tolkearbejdet og kan flytte til et andet muslimsk land, hvorfor vælger de så Danmark
Skal vi brødføde hele den muslimske befolkning og HVORFOR?
Nok nu

@Spolitik @folketinget #dkpol #dkmedier",[],2021-08-13 21:41:38
44,RMorgenstjerne,,,2,0,269,0,"@Hrathgir @KobenhavnPoliti [2] Der er selvfølgelig også Minkskandalen, alle korruptionsskandalerne i ""dansk"" politi, sager om bestikkelse, sagen om den unge mand som blev skudt i ryggen af danske betjente og døde, sagen om den unge fyr som blev tæsket ihjel af danske betjente...
#dkpol #vold #politivold","['dkpol', 'vold', 'politivold']",2021-08-13 21:39:32
45,KirstenSletbjer,IAGTTAGENDE !,"Kalundborg, Danmark",1994,1416,18585,7,"De afghanske tolke med familier, vi får hertil bliver dyrt for os

De fik deres løn for tolkearbejdet og kan flytte til et andet muslimsk land, hvorfor vælger de så Danmark
Skal vi brødføde hele den muslimske befolkning og HVORFOR?
Nok nu

@Spolitik @folketinget #dkpol #dkmedier",[],2021-08-13 21:39:07
46,KirstenSletbjer,IAGTTAGENDE !,"Kalundborg, Danmark",1994,1416,18585,7,"De afghanske tolke med familier, vi får hertil bliver dyrt for os

De fik deres løn for tolkearbejdet og kan flytte til et andet muslimsk land, hvorfor vælger de så Danmark
Skal vi brødføde hele den muslimske befolkning og HVORFOR?
Nok nu

@Spolitik @folketinget #dkpol #dkmedier","['dkpol', 'dkmedier']",2021-08-13 21:38:59
47,Ihavequestione,Just asking questions 🤷🏻‍♂️ I need facts !!,,312,164,3867,1,"Beder alle indberette dette tweet, da det tydeligt opfordrer til overgreb, tvang og vold mod børn og unge. Bør ikke høre hjemme på sociale medier
#coronadk #dkmedier #dkpol #covid19dk 
@SSTbrostrom @Heunicke hvad er det for nogle monstre i har skabt ? https://t.co/Ido6EZf2EC","['coronadk', 'dkmedier', 'dkpol', 'covid19dk']",2021-08-13 21:37:07
48,sofie_hen,"Anthropologist and PhD Fellow at @diisdk & @CBDScbs. I study humanitarianism, migration and corporate tech responses to refugee crises","Copenhagen, Denmark",479,255,77,64,"Efter vært i @P1Morgen havde brugt ordet 'tsunami' af flygtninge fra #Afghanistan, fik @mattiastesfaye lov til at sige, at flygtninge sjældent stopper i Tyrkiet og Iran. Fakta - Antal flygtninge (iflg UNHCR):
🇹🇷 3,7 mio
🇮🇷 800.000
Asylansøgere til 🇩🇰 sidste år: 1.515

#dkpol #suk",['Afghanistan'],2021-08-13 21:37:07
49,Terry230784,Denmark - Christian country in thousand years and democratic in 169 years - lets keep it that way.,,972,173,5538,8,"Hvor var Henriette da @BrianMork  sagde det samme? Skriver kvinder rundt til Kvinfos samarbejdspartnere og får hende bandlyst? Kan hun overhovedet repræsentere 
@KVINFO når hun åbenbart mener det er kvindernes skyld at de bliver udsat for overgreb? #dkpol https://t.co/Fz8z3b4ozh",[],2021-08-13 21:33:11
50,Terry230784,Denmark - Christian country in thousand years and democratic in 169 years - lets keep it that way.,,972,173,5538,2,"https://t.co/9eWgcLIvrD
Journalisten betegner Inger Støjberg som politiker med kontroversielle synspunkter og værdi kriger på 
højre fløjen. Kun hvis man selv er politisk korrekt venstreorienteret #dkpol",[],2021-08-13 21:32:23
51,Rytsel,"Jurist ansat i et forsikrings- og pensionsselskab. Har holdning til mit fag, arbejde og generelt om politik.",København,511,103,3847,11,Tolke-sagen: Forsvarsministeriet opfordrer alle fhv #tolke fra #Afghanistan missionerne til at søge hjælp. Igen. Også selv om de fik afslag i sin tid. Alle sager genbehandles - ud fra ny sikkerhedssituation. Mail til interpreters@mil.dk … #Afghanistan #dkmedier #dkpol,"['tolke', 'Afghanistan']",2021-08-13 21:32:19
52,BosseStine,"Board Professionel exp from GER, DK, UK, SWE and North Atlantic - Chair Europeanmovement DK Board Int Europeanmovement #Chair @PlanBørnefonden #FBPE",,1602,35253,148737,17,Efter dommen i byretten må man tage hatten af for Ekstra Bladets vedholdende og grundige afdækning af svindel med EU-midler. Journalisterne med @PerMathiessen i spidsen er blevet beskyldt for alle mulige ting. Nu har retten talt #dkmedier #dkpol,[],2021-08-13 21:32:17
53,fraschloenj,Bunt ist meine Lieblingsfarbe -waltergropius-,,3431,1268,42602,13,"Danskere i Afghanistan bør forlade landet omgående.

Den danske ambassade i Kabul lukkes midlertidigt, inden for kort tid.

Indtil da vil vi koncentrere alle kræfter på at hjælpe lokalansatte og deres familier ud, som der er enighed om i bred kreds af folketingets partier
#dkpol",[],2021-08-13 21:30:59
54,s_molgaard,"Halvstuderet røver, der giver den som sysadm.
Semi-educated sysadm impersonator.","Århus, DK",1497,768,39004,64,"Efter vært i @P1Morgen havde brugt ordet 'tsunami' af flygtninge fra #Afghanistan, fik @mattiastesfaye lov til at sige, at flygtninge sjældent stopper i Tyrkiet og Iran. Fakta - Antal flygtninge (iflg UNHCR):
🇹🇷 3,7 mio
🇮🇷 800.000
Asylansøgere til 🇩🇰 sidste år: 1.515

#dkpol #suk",['Afghanistan'],2021-08-13 21:30:28
55,BosseStine,"Board Professionel exp from GER, DK, UK, SWE and North Atlantic - Chair Europeanmovement DK Board Int Europeanmovement #Chair @PlanBørnefonden #FBPE",,1602,35253,148737,13,"Danskere i Afghanistan bør forlade landet omgående.

Den danske ambassade i Kabul lukkes midlertidigt, inden for kort tid.

Indtil da vil vi koncentrere alle kræfter på at hjælpe lokalansatte og deres familier ud, som der er enighed om i bred kreds af folketingets partier
#dkpol",[],2021-08-13 21:29:45
56,cruiserlan,"Mortal and ecologically reusable, apart from fiilings in teeth and the aggregated pollution from industrial waste called food and city-air in my body",Earth,3092,1843,222148,0,@Cihat_Bardak Håber den ender i ubetinget - grundlaget for det betingede er noget søgt eftersom kriminaliteten netop har direkte sammenhæng med jobbet 😎 #dkpol,['dkpol'],2021-08-13 21:28:22
57,liberty_dane,"Pipper om politik og frihed.

Great minds discuss ideas. Average minds discuss events. Small minds discuss people.",,342,603,62396,0,"@AShenningsen Man kan da godt argumentere for, at der er en CO2-udledning forbundet med importerede varer. Men samtidig eksporterer vi også meget - og har handelsoverskud og brødføder fx. mio i udlandet. 

Beregninger for Tyskland peger på deres CO2 efter import er ca. +13%.

#dkpol #dkgreen","['dkpol', 'dkgreen']",2021-08-13 21:28:21
58,JensWorning,"Director, Policy Group A/S * Foreign Policy Commentator, Kristeligt Dagblad * Pundit on Russian Affairs * Former HM Consul General to St. Petersburg MFA",Copenhagen,1360,592,1022,0,"Den deprimerende konklusion på #Belarus høring på #Louisiana  i denne uge - interview med de deltagende eksil-belarusere:

https://t.co/VJch8Z1KJh

Det Udenrigspolitiske Selskab #NewDemocracyFund #NDF #dkpol #DetDanskeKulturInstitut #Lukasjenko","['Belarus', 'Louisiana', 'NewDemocracyFund', 'NDF', 'dkpol', 'DetDanskeKulturInstitut', 'Lukasjenko']",2021-08-13 21:28:12
59,BosseStine,"Board Professionel exp from GER, DK, UK, SWE and North Atlantic - Chair Europeanmovement DK Board Int Europeanmovement #Chair @PlanBørnefonden #FBPE",,1602,35253,148737,8,"Trist til mode
Er jeg den eneste, der har en rigtigt dårlig fornemmelse af tolkeaftalen?
At Danmark efterlader mennesker, der har hjulpet vore styrker under krigen til en uvis skæbne hos Taliban?
Er set symbolpolitikkens endelige sejr over den medmenneskelige forpligtelse?
#dkpol",[],2021-08-13 21:28:01
60,dr2deadline,Udfordrende og overraskende perspektiver på dagens og tidens væsentligste historier. Debat: Vi følger DRs retningslinjer for etik på sociale medier,deadline@dr.dk - +45 3520 4952,1692,115249,15082,0,"Dommen over @MrMesserschmidt belaster et @DanskDf1995, hvor medlemmerne i forvejen tvivler på partiets fremtid, siger politisk analytiker på @politiken, @ElisabetSvane. #dkpol https://t.co/A6PlPn8Qxs",['dkpol'],2021-08-13 21:27:35
61,liberty_dane,"Pipper om politik og frihed.

Great minds discuss ideas. Average minds discuss events. Small minds discuss people.",,342,603,62396,0,"@AShenningsen Du påstod - fejlagtigt - at vi/Danmark “udleder voldsomt meget” Nuvel - ""voldsomt meget” er jo en vurderingssag. Men DK udleder f.eks. mindre end Kina pr. indbygger. Men du ignorerer så bare, at jeg dokumenterer, at det er usandt hvad du skrev?

#dkpol #dkmedier #dkgreen https://t.co/lptsLs5dqE","['dkpol', 'dkmedier', 'dkgreen']",2021-08-13 21:25:17
